tconst,rating,seasonNumber
tt0806910,7.2,1
tt0806910,7.2,1
tt0920548,4,1
tt0896680,7.7,1
tt0106179,8.7,9
tt0318220,6.3,11
tt0290358,8,0
tt0486531,8,0
tt0861749,8.9,2
tt0861749,8.9,12
tt1601983,5.8,4
tt0159876,7.9,0
tt0248648,8.8,1
tt0861749,8.9,9
tt0463399,6.7,8
tt0318220,6.3,0
tt0497070,4.6,1
tt0896664,7.7,2
tt0896664,7.7,2
tt5955168,8.1,0
tt0159876,7.9,31
tt0199248,8.1,0
tt0907694,3.5,1
tt1904067,5.6,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0379609,6.3,1
tt0896681,6.9,1
tt0377288,6.3,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0075471,8.3,8
tt0415399,4.1,1
tt0294064,6.8,0
tt0229119,7.6,8
tt0229119,7.6,0
tt0463399,6.7,0
tt0896670,8.2,1
tt0165592,7.7,4
tt0229119,7.6,8
tt0229119,7.6,0
tt1179310,3.8,0
tt0167644,7.7,1
tt0167644,7.7,1
tt0914702,7.9,11
tt0806901,6.5,33
tt0229119,7.6,8
tt1904067,5.6,1
tt0229119,7.6,8
tt0379609,6.3,1
tt0090481,7.1,3
tt0159876,7.9,33
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0232308,8.5,1
tt0123358,6.8,1
tt0123358,6.8,1
tt0123358,6.8,1
tt0123358,6.8,1
tt0364151,8.1,3
tt0103520,5,13
tt0379609,6.3,1
tt1519943,7.3,0
tt0103520,5,11
tt0860267,6.1,1
tt0860267,6.1,1
tt0806910,7.2,1
tt0052512,4.5,1
tt1511543,7.6,8
tt0486531,8,8
tt0221740,7.5,0
tt0165326,7.3,0
tt0896232,7.8,0
tt0165592,7.7,1
tt0324924,7.7,0
tt0806901,6.5,23
tt0806901,6.5,33
tt0165592,7.7,1
tt0806904,6.8,1
tt0338411,5.9,1
tt0247872,8.1,3
tt0397754,6,1
tt1520788,6.4,0
tt0408379,7.5,0
tt1734537,7.8,1
tt0273015,6.6,0
tt0463399,6.7,0
tt0199184,8.8,0
tt0969924,7.2,1
tt0463399,6.7,7
tt1229946,8.3,11
tt0463399,6.7,0
tt0328055,6.4,1
tt0328055,6.4,1
tt1601983,5.8,4
tt0983205,6.1,0
tt0860267,6.1,1
tt1904067,5.6,1
tt0463399,6.7,0
tt0165592,7.7,10
tt0463399,6.7,8
tt0397754,6,1
tt0397754,6,1
tt0206501,8.8,30
tt0364151,8.1,18
tt0115122,6.3,1
tt0108749,5.8,11
tt0247872,8.1,3
tt1229946,8.3,8
tt0324924,7.7,0
tt1636286,6.6,1
tt0199184,8.8,0
tt0806910,7.2,1
tt0207932,3.6,1
tt0094416,8.4,15
tt0133302,8.6,19
tt0057775,8.7,0
tt0176095,7.5,7
tt0259795,8.3,9
tt0415421,7.6,0
tt0181269,6.4,7
tt0312085,6.7,1
tt0132666,7.1,46
tt0058853,7.2,1
tt0058853,7.2,1
tt0176095,7.5,8
tt0052512,4.5,0
tt1628029,5.2,0
tt0806910,7.2,1
tt0264242,7.7,4
tt0159876,7.9,27
tt0305056,2.8,0
tt0092322,7.9,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,19
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0346237,7.2,0
tt0874534,6.2,1
tt0385406,8,0
tt0896232,7.8,0
tt0896232,7.8,0
tt0907688,6.8,1
tt0907688,6.8,1
tt0463399,6.7,7
tt0953111,6.1,0
tt0953111,6.1,0
tt1287866,5.5,0
tt0121027,6.2,21
tt0874686,7.5,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0207932,3.6,1
tt0990935,9.1,3
tt0346237,7.2,0
tt0272963,6.5,1
tt0092322,7.9,0
tt0907702,7.6,1
tt1049304,6.4,3
tt0463399,6.7,0
tt2897576,8.1,1
tt0953111,6.1,0
tt0297621,6.2,3
tt0377260,8.1,2
tt0121027,6.2,26
tt0806910,7.2,1
tt0389604,7.6,2
tt0378103,7.3,0
tt0106179,8.7,6
tt0235918,7.3,4
tt0988820,7.4,3
tt0121027,6.2,26
tt0896679,7.8,1
tt0388574,7,0
tt0078579,6.9,2
tt0389604,7.6,2
tt0159876,7.9,0
tt0318220,6.3,11
tt0318220,6.3,11
tt0252019,6.7,3
tt0324924,7.7,0
tt0357400,7.4,2
tt0357400,7.4,2
tt0357400,7.4,2
tt0092322,7.9,0
tt1063369,8.9,1
tt0497480,8.1,5
tt0463399,6.7,0
tt0121027,6.2,25
tt0103520,5,14
tt0326459,5.3,0
tt0108749,5.8,10
tt0108749,5.8,10
tt0108749,5.8,10
tt0896232,7.8,0
tt0254033,8.6,1
tt0254033,8.6,1
tt0254033,8.6,1
tt0337552,8.2,0
tt0421278,6.6,1
tt0421278,6.6,1
tt0421278,6.6,1
tt0421278,6.6,1
tt0421278,6.6,1
tt0421278,6.6,1
tt0421278,6.6,1
tt0421278,6.6,1
tt0421278,6.6,1
tt0421278,6.6,1
tt0057775,8.7,0
tt0456786,4.9,0
tt0281488,7.1,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0344757,8.6,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0963382,5.5,1
tt0963382,5.5,1
tt0963382,5.5,1
tt0963382,5.5,1
tt0963382,5.5,1
tt0441950,8.5,4
tt1680031,9.4,0
tt0310767,8.1,1
tt0441950,8.5,1
tt0914702,7.9,6
tt1063369,8.9,1
tt1063369,8.9,1
tt1063369,8.9,1
tt1063369,8.9,1
tt0874534,6.2,1
tt0298665,7,2
tt0450909,7.7,1
tt0161126,8.2,3
tt0896232,7.8,0
tt0896232,7.8,0
tt0896232,7.8,0
tt0820333,7.1,5
tt0212699,7.7,3
tt1686687,7.9,0
tt0121027,6.2,24
tt0121027,6.2,22
tt0121027,6.2,23
tt0161126,8.2,5
tt0312093,6.1,4
tt0441950,8.5,3
tt0990935,9.1,1
tt0202179,6.9,4
tt0896232,7.8,0
tt0167644,7.7,1
tt1528548,7.8,8
tt0121027,6.2,24
tt0806910,7.2,1
tt0424631,8.6,4
tt0424631,8.6,5
tt0424631,8.6,3
tt0092322,7.9,0
tt0167732,6.4,1
tt0944056,2.8,1
tt0202179,6.9,12
tt0463399,6.7,0
tt1628029,5.2,0
tt0121027,6.2,23
tt0463399,6.7,2
tt0806910,7.2,1
tt0806910,7.2,1
tt0990935,9.1,3
tt0318220,6.3,9
tt0275822,8.1,0
tt1041677,8.3,0
tt0849411,6,0
tt0132666,7.1,47
tt0806901,6.5,33
tt0806901,6.5,33
tt0121027,6.2,21
tt0374455,8.1,1
tt0318220,6.3,8
tt0318220,6.3,8
tt0324924,7.7,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0944056,2.8,1
tt0896232,7.8,0
tt0896232,7.8,0
tt0463399,6.7,0
tt0159876,7.9,20
tt0212699,7.7,5
tt0212699,7.7,8
tt0176095,7.5,9
tt0092322,7.9,0
tt0463399,6.7,3
tt4650130,6.8,1
tt0969924,7.2,4
tt0463399,6.7,0
tt0297626,6.8,9
tt0463399,6.7,0
tt0463399,6.7,0
tt0463399,6.7,0
tt0463399,6.7,7
tt0806910,7.2,1
tt0806910,7.2,1
tt0092322,7.9,0
tt0275822,8.1,0
tt0462647,5.6,1
tt0889408,8.5,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0841927,8.2,1
tt0463399,6.7,9
tt0463399,6.7,3
tt0275822,8.1,0
tt0298685,6.3,1
tt1904067,5.6,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0930022,4.2,1
tt0934339,4.5,1
tt0092322,7.9,0
tt0092322,7.9,0
tt0406404,8,2
tt0889263,7.8,1
tt0149314,8.3,6
tt0988820,7.4,4
tt0796171,7,4
tt0849411,6,0
tt0121027,6.2,22
tt0121027,6.2,23
tt0806910,7.2,1
tt0930022,4.2,1
tt0861749,8.9,11
tt0920548,4,1
tt0092322,7.9,0
tt0092322,7.9,0
tt0388574,7,0
tt0388574,7,0
tt0397132,7.7,1
tt0497480,8.1,8
tt0896232,7.8,0
tt0806910,7.2,1
tt0806910,7.2,1
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,5
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,5
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0821060,7,1
tt5955168,8.1,0
tt0167644,7.7,1
tt0298665,7,1
tt0298665,7,2
tt1369743,9.2,0
tt1686687,7.9,0
tt0094416,8.4,16
tt0907694,3.5,1
tt0806910,7.2,1
tt0207932,3.6,1
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0058853,7.2,1
tt0115122,6.3,1
tt0115122,6.3,1
tt0115122,6.3,1
tt0058853,7.2,1
tt0896667,6.9,4
tt0874534,6.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0806910,7.2,1
tt0896680,7.7,1
tt1520788,6.4,0
tt0092322,7.9,0
tt0497480,8.1,3
tt0860904,7.2,1
tt0896232,7.8,0
tt0463399,6.7,9
tt0115122,6.3,1
tt0463399,6.7,9
tt0907694,3.5,1
tt0977690,3,1
tt0806901,6.5,33
tt0338411,5.9,1
tt0806910,7.2,1
tt0092322,7.9,0
tt1556087,7.9,1
tt0200358,8.1,30
tt0135097,8.1,23
tt0463399,6.7,0
tt0463399,6.7,4
tt0463399,6.7,0
tt0497480,8.1,8
tt0497480,8.1,8
tt0463399,6.7,0
tt0463399,6.7,3
tt0463399,6.7,0
tt0463399,6.7,0
tt0075471,8.3,14
tt0463399,6.7,4
tt0463399,6.7,7
tt0874686,7.5,1
tt2424484,6.6,1
tt0315679,8.5,3
tt0463399,6.7,0
tt0463399,6.7,0
tt0297626,6.8,1
tt0463399,6.7,8
tt0094416,8.4,17
tt0463399,6.7,0
tt0463399,6.7,0
tt0167644,7.7,1
tt0463399,6.7,7
tt0463399,6.7,0
tt0058853,7.2,1
tt0058853,7.2,1
tt0463399,6.7,0
tt0463399,6.7,7
tt0385427,5.9,1
tt0385427,5.9,1
tt0463399,6.7,3
tt0463399,6.7,0
tt0463399,6.7,7
tt0463399,6.7,0
tt0463399,6.7,8
tt0463399,6.7,0
tt0463399,6.7,0
tt0463399,6.7,0
tt0297626,6.8,10
tt0463399,6.7,0
tt0463399,6.7,1
tt0406404,8,2
tt0463399,6.7,0
tt0406404,8,2
tt0463399,6.7,7
tt0092322,7.9,0
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0096555,6,19
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0988820,7.4,4
tt0159876,7.9,33
tt0990536,7,0
tt0058853,7.2,1
tt0463399,6.7,0
tt0058853,7.2,1
tt0133302,8.6,22
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0161126,8.2,3
tt0058853,7.2,1
tt0058853,7.2,1
tt1147702,2.9,0
tt0914702,7.9,5
tt0861749,8.9,4
tt0058853,7.2,1
tt0058853,7.2,1
tt0058853,7.2,1
tt0133302,8.6,13
tt0273026,8.3,15
tt1601983,5.8,1
tt0202206,7.2,0
tt0133302,8.6,13
tt0092322,7.9,0
tt0463399,6.7,0
tt0463399,6.7,9
tt0239195,7,6
tt3776668,8.5,3
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0463399,6.7,0
tt0497480,8.1,4
tt1229946,8.3,2
tt0463399,6.7,8
tt0439375,5.8,1
tt0463399,6.7,0
tt1043408,7.8,1
tt0046648,8.8,2
tt0199184,8.8,0
tt0846833,8.1,1
tt0274279,5.8,5
tt0056792,8.8,4
tt0318224,8.8,33
tt1019700,8.3,0
tt1019700,8.3,0
tt1019700,8.3,0
tt1520788,6.4,1
tt1904067,5.6,1
tt1904067,5.6,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0207932,3.6,1
tt0880565,7.7,1
tt1475261,7.9,0
tt1734537,7.8,1
tt0133302,8.6,20
tt0896679,7.8,1
tt3282216,8.3,1
tt0815352,8.5,0
tt0897329,3.6,4
tt0927944,5.5,1
tt0860267,6.1,1
tt0165592,7.7,1
tt0108749,5.8,11
tt0988820,7.4,4
tt0934339,4.5,1
tt1734537,7.8,1
tt0806910,7.2,1
tt0463399,6.7,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,17
tt0275822,8.1,0
tt0275822,8.1,17
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,16
tt0275822,8.1,0
tt0275822,8.1,0
tt0275822,8.1,0
tt0927658,4.5,1
tt0415421,7.6,0
tt0121027,6.2,23
tt0133302,8.6,21
tt0290358,8,0
tt1041883,7.8,0
tt0092322,7.9,0
tt0989125,8,3
tt0199184,8.8,0
tt0108749,5.8,11
tt0405551,7.2,2
tt0405551,7.2,2
tt0896232,7.8,0
tt0896232,7.8,0
tt0896232,7.8,0
tt0896232,7.8,0
tt0896232,7.8,0
tt0896232,7.8,0
tt1734537,7.8,1
tt0297621,6.2,2
tt0094416,8.4,17
tt0806910,7.2,1
tt0207932,3.6,1
tt0920549,1.6,1
tt0083452,8.8,23
tt0806901,6.5,34
tt0389604,7.6,2
tt0092322,7.9,0
tt0092322,7.9,0
tt4346344,4,0
tt0058853,7.2,1
tt0463399,6.7,9
tt0240886,7.5,0
tt1556087,7.9,1
tt1556087,7.9,1
tt0072472,8.1,1
tt0052512,4.5,0
tt0052512,4.5,1
tt0806901,6.5,34
tt0831400,7.2,2
tt0092322,7.9,0
tt0092322,7.9,0
tt0463399,6.7,0
tt1019597,3,0
tt0486531,8,7
tt0463399,6.7,8
tt0058853,7.2,1
tt0058853,7.2,1
tt0847709,7.2,1
tt0202206,7.2,0
tt0133302,8.6,22
tt1369743,9.2,0
tt0094416,8.4,12
tt0092322,7.9,0
tt0450909,7.7,3
tt0364151,8.1,20
tt0298665,7,11
tt0159876,7.9,33
tt0159876,7.9,0
tt0288347,7,0
tt0385406,8,0
tt0385406,8,0
tt0385406,8,0
tt0385406,8,0
tt0385406,8,0
tt0861749,8.9,13
tt0806910,7.2,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0338411,5.9,1
tt0092322,7.9,0
tt0377191,7.3,0
tt0385406,8,0
tt0441950,8.5,4
tt0806904,6.8,1
tt0062601,8,1
tt1147702,2.9,0
tt1019597,3,0
tt0348811,7.7,9
tt0275822,8.1,0
tt0307784,8.8,0
tt0307784,8.8,0
tt0386989,8.1,6
tt0386989,8.1,2
tt0907694,3.5,1
tt0907694,3.5,1
tt0907694,3.5,1
tt0907694,3.5,1
tt0907694,3.5,1
tt0450909,7.7,2
tt0103349,8.3,0
tt0441950,8.5,6
tt0298665,7,1
tt0944056,2.8,2
tt0202179,6.9,1
tt0806910,7.2,1
tt0806910,7.2,1
tt0098820,8.1,1
tt0896232,7.8,0
tt1520788,6.4,0
tt0092322,7.9,0
tt0405551,7.2,1
tt0297626,6.8,5
tt0202179,6.9,3
tt0860267,6.1,1
tt0920549,1.6,1
tt0092322,7.9,0
tt0092322,7.9,0
tt3776668,8.5,10
tt1686687,7.9,0
tt0288347,7,0
tt0389604,7.6,1
tt0207932,3.6,1
tt0903766,3.3,1
tt0118276,8.2,1
tt0348811,7.7,5
tt0062599,8.5,1
tt0062599,8.5,1
tt0768816,7.7,1
tt0768816,7.7,0
tt0768816,7.7,3
tt0768816,7.7,1
tt0768816,7.7,1
tt0768816,7.7,1
tt0768816,7.7,3
tt0768816,7.7,3
tt0768816,7.7,1
tt0768816,7.7,1
tt0768816,7.7,1
tt0768816,7.7,3
tt0768816,7.7,1
tt0768816,7.7,1
tt0092322,7.9,0
tt0450909,7.7,1
tt0988820,7.4,4
tt0165592,7.7,3
tt1062205,8,1
tt0806901,6.5,35
tt0450909,7.7,1
tt0450909,7.7,1
tt0486531,8,8
tt0463399,6.7,9
tt1062205,8,1
tt0806901,6.5,34
tt0298665,7,2
tt1229461,6.5,1
tt1230052,8.4,1
tt0497480,8.1,9
tt0497480,8.1,1
tt0944056,2.8,2
tt0388574,7,0
tt0874686,7.5,1
tt0806910,7.2,1
tt0450909,7.7,2
tt0159876,7.9,25
tt0439910,9.2,1
tt1628029,5.2,0
tt1520788,6.4,0
tt1511543,7.6,9
tt0831400,7.2,3
tt1019597,3,0
tt0889408,8.5,1
tt0463399,6.7,1
tt0891405,5.6,3
tt0891405,5.6,3
tt0075471,8.3,2
tt3776668,8.5,14
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt1147702,2.9,0
tt1041677,8.3,0
tt0927662,3.6,0
tt0486425,6.7,0
tt0486425,6.7,0
tt0806901,6.5,6
tt0357400,7.4,2
tt0357400,7.4,2
tt0357400,7.4,2
tt0357400,7.4,2
tt0092322,7.9,0
tt0092322,7.9,0
tt0806901,6.5,34
tt0437735,7.3,0
tt0989125,8,4
tt0092322,7.9,0
tt0820333,7.1,5
tt0092322,7.9,0
tt0115122,6.3,1
tt0235918,7.3,5
tt0874686,7.5,1
tt0806910,7.2,1
tt0450909,7.7,2
tt0450909,7.7,1
tt0880565,7.7,1
tt0077082,7.1,6
tt0077082,7.1,15
tt0821060,7,1
tt0486425,6.7,0
tt0166909,8.1,1
tt0486425,6.7,0
tt0806910,7.2,1
tt0121955,8.8,8
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0103349,8.3,0
tt0364151,8.1,18
tt0165592,7.7,11
tt0159876,7.9,33
tt0896232,7.8,0
tt0896232,7.8,0
tt0896232,7.8,0
tt0949793,7.2,2
tt1092311,6.8,0
tt0874686,7.5,1
tt2897576,8.1,1
tt2897576,8.1,1
tt1686687,7.9,0
tt1291482,7.1,1
tt0163929,6.9,6
tt0884766,7.4,1
tt1397131,7.5,0
tt0463399,6.7,0
tt0077066,7.3,1
tt0275822,8.1,15
tt0275822,8.1,0
tt1041677,8.3,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0896232,7.8,0
tt0463399,6.7,9
tt0118358,8.6,15
tt0450909,7.7,1
tt0176095,7.5,10
tt0092322,7.9,0
tt0463399,6.7,9
tt0463399,6.7,9
tt0463399,6.7,9
tt0806910,7.2,1
tt0463399,6.7,8
tt0880565,7.7,1
tt1680031,9.4,0
tt0212493,7.7,1
tt0368473,7.1,1
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0770438,6.5,1
tt1066720,6.2,0
tt0298665,7,1
tt0463399,6.7,0
tt0108828,8.2,2
tt1062205,8,1
tt0133302,8.6,23
tt0450909,7.7,3
tt0884766,7.4,1
tt0406404,8,1
tt0450909,7.7,3
tt0450909,7.7,3
tt0083402,8,6
tt0497480,8.1,3
tt0497480,8.1,4
tt0497480,8.1,3
tt0497480,8.1,1
tt0497480,8.1,2
tt0497480,8.1,2
tt0497480,8.1,3
tt0497480,8.1,4
tt0497480,8.1,3
tt0497480,8.1,3
tt0497480,8.1,3
tt0497480,8.1,1
tt0497480,8.1,2
tt0497480,8.1,2
tt0497480,8.1,1
tt0497480,8.1,2
tt0497480,8.1,2
tt0497480,8.1,2
tt0497480,8.1,2
tt0497480,8.1,3
tt0497480,8.1,1
tt0497480,8.1,3
tt0497480,8.1,3
tt0497480,8.1,1
tt0497480,8.1,3
tt0497480,8.1,1
tt0337552,8.2,0
tt0235918,7.3,0
tt0463399,6.7,7
tt0364151,8.1,19
tt0944056,2.8,2
tt0318220,6.3,5
tt1229946,8.3,15
tt0920505,4.8,2
tt0463399,6.7,0
tt0463399,6.7,10
tt0835702,7.4,1
tt0806901,6.5,34
tt1147702,2.9,0
tt0463399,6.7,0
tt0896680,7.7,1
tt0934339,4.5,1
tt0920505,4.8,2
tt0497480,8.1,3
tt0806910,7.2,1
tt0321003,6.2,0
tt0092322,7.9,0
tt0981201,6.9,1
tt0497480,8.1,9
tt0094525,8.6,10
tt0312093,6.1,5
tt0092322,7.9,0
tt0835702,7.4,1
tt0154061,6.6,0
tt0796264,7.9,1
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0310767,8.1,1
tt0092322,7.9,0
tt0385406,8,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt1520788,6.4,0
tt0094525,8.6,4
tt1294801,8.3,1
tt1062205,8,1
tt0806901,6.5,34
tt0295620,4,4
tt1686687,7.9,0
tt0058853,7.2,1
tt0364151,8.1,19
tt0115157,8,0
tt0346343,6,2
tt0383126,8.3,3
tt0092322,7.9,0
tt0497480,8.1,6
tt0806910,7.2,1
tt0874608,8,1
tt0896670,8.2,1
tt0275822,8.1,0
tt0346237,7.2,0
tt1686687,7.9,0
tt0133302,8.6,10
tt0275822,8.1,0
tt0486531,8,6
tt0806910,7.2,1
tt0318220,6.3,6
tt0318220,6.3,4
tt0318220,6.3,3
tt0318220,6.3,4
tt0318220,6.3,7
tt0318220,6.3,5
tt0318220,6.3,3
tt0385435,5.7,0
tt0217229,8.5,1
tt0463399,6.7,0
tt0318220,6.3,4
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0364151,8.1,19
tt4346344,4,0
tt4346344,4,0
tt0920505,4.8,2
tt0498402,7.5,6
tt1734537,7.8,2
tt0981201,6.9,1
tt0092322,7.9,0
tt0092322,7.9,0
tt0092322,7.9,0
tt0907702,7.6,1
tt0929897,3.5,1
tt0086665,8.6,5
tt0497480,8.1,7
tt0497480,8.1,9
tt0896232,7.8,0
tt0896232,7.8,0
tt0463399,6.7,0
tt0762803,6.8,8
tt0981201,6.9,1
tt1397131,7.5,11
tt1118299,6.9,2
tt0463399,6.7,0
tt1628029,5.2,0
tt1566209,6.8,0
tt0835702,7.4,1
tt0896232,7.8,0
tt0791374,7.7,3
tt0791374,7.7,1
tt0346237,7.2,36
tt0346237,7.2,31
tt0346237,7.2,31
tt0346237,7.2,19
tt0346237,7.2,35
tt0346237,7.2,23
tt0346237,7.2,33
tt0346237,7.2,34
tt0346237,7.2,35
tt0346237,7.2,34
tt0346237,7.2,25
tt0346237,7.2,35
tt0346237,7.2,33
tt0346237,7.2,31
tt0346237,7.2,31
tt0806901,6.5,34
tt1229304,7.8,1
tt0981201,6.9,1
tt0466622,7.2,0
tt0178131,5.8,2
tt1628029,5.2,0
tt1628029,5.2,0
tt1628029,5.2,0
tt0463399,6.7,10
tt1511543,7.6,10
tt0406404,8,3
tt0275822,8.1,0
tt1043090,7.6,0
tt1686687,7.9,0
tt1369743,9.2,0
tt0312085,6.7,1
tt0497480,8.1,7
tt0497480,8.1,8
tt0791374,7.7,2
tt0791374,7.7,4
tt0806904,6.8,1
tt1147702,2.9,0
tt0364151,8.1,19
tt0092322,7.9,0
tt0497480,8.1,4
tt0896232,7.8,0
tt0058853,7.2,1
tt0762803,6.8,7
tt1230052,8.4,1
tt1230052,8.4,1
tt1230052,8.4,1
tt1230052,8.4,1
tt1230052,8.4,1
tt0297621,6.2,6
tt0078564,6.5,2
tt0078564,6.5,2
tt0318220,6.3,1
tt0324924,7.7,0
tt0161126,8.2,3
tt0092322,7.9,0
tt0497480,8.1,7
tt0497480,8.1,7
tt0497480,8.1,7
tt0497480,8.1,7
tt0884766,7.4,1
tt0463399,6.7,0
tt0949793,7.2,5
tt0057775,8.7,0
tt0057775,8.7,0
tt0983205,6.1,0
tt0907702,7.6,1
tt0167585,7.8,1
tt0167585,7.8,1
tt0167585,7.8,1
tt0167585,7.8,1
tt0167585,7.8,1
tt0167585,7.8,1
tt0275822,8.1,0
tt0275822,8.1,0
tt1686687,7.9,0
tt0809273,7,0
tt1686687,7.9,0
tt0053510,8.1,0
tt0371445,4.5,0
tt0371445,4.5,0
tt0371445,4.5,0
tt0371445,4.5,0
tt0889263,7.8,1
tt0463399,6.7,10
tt0497480,8.1,7
tt0497480,8.1,5
tt0497480,8.1,8
tt0463399,6.7,6
tt4346344,4,0
tt0896232,7.8,0
tt0896232,7.8,0
tt0094525,8.6,10
tt0094525,8.6,10
tt1270710,7.4,2
tt0806910,7.2,1
tt0768816,7.7,1
tt0092322,7.9,0
tt0497480,8.1,5
tt0896232,7.8,0
tt0896232,7.8,0
tt0070964,7.1,1
tt0930022,4.2,1
tt0845746,8.3,1
tt0989125,8,1
tt0989125,8,2
tt0058853,7.2,1
tt0441950,8.5,1
tt1734537,7.8,2
tt0094525,8.6,10
tt0305095,5.9,5
tt0874686,7.5,1
tt0806910,7.2,1
tt0806910,7.2,1
tt1118299,6.9,3
tt0406404,8,3
tt0485556,7.2,1
tt3776668,8.5,4
tt3776668,8.5,3
tt0167644,7.7,1
tt0092322,7.9,0
tt0092322,7.9,0
tt1050539,6.8,6
tt1294801,8.3,1
tt0324924,7.7,0
tt0324924,7.7,0
tt1229946,8.3,15
tt0486425,6.7,0
tt0147760,7.4,9
tt0364151,8.1,4
tt0806910,7.2,1
tt0371445,4.5,0
tt0275822,8.1,0
tt0275822,8.1,0
tt1049302,7.4,0
tt1291482,7.1,1
tt0114639,6.3,10
tt0463399,6.7,9
tt4346344,4,0
tt0463399,6.7,8
tt0806910,7.2,1
tt0981201,6.9,1
tt0400046,5.4,2
tt0920505,4.8,2
tt0324894,5.3,3
tt0274279,5.8,5
tt1369743,9.2,0
tt1686687,7.9,0
tt0766225,8,2
tt0450909,7.7,1
tt0094525,8.6,1
tt0094525,8.6,1
tt0094525,8.6,1
tt0990935,9.1,4
tt0969924,7.2,4
tt0497480,8.1,5
tt0497480,8.1,5
tt0441950,8.5,4
