parentTconst,seasonNumber
tt1049304,7
tt0090481,7
tt0297626,8
tt0176357,0
tt2897628,1
tt2897628,1
tt2897628,1
tt2897628,1
tt2897628,1
tt2897628,1
tt0106078,2
tt0106078,2
tt0106084,1
tt0224815,0
tt0297625,3
tt0147788,1
tt1226281,1
tt0224815,1
tt0094456,5
tt0298685,2
tt0101152,1
tt0094456,2
tt0298685,2
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0147788,1
tt0297625,4
tt0147788,1
tt0224815,1
tt0297625,4
tt0224815,1
tt0313144,0
tt1049304,7
tt0985040,11
tt3782658,0
tt0806910,1
tt0821060,1
tt0101050,4
tt1642302,1
tt0297625,5
tt1466074,12
tt0297626,9
tt1582355,3
tt2739426,0
tt0297626,9
tt0176357,11
tt0297625,5
tt0106012,1
tt0176357,11
tt0092322,0
tt0298685,3
tt0297625,5
tt0103468,2
tt0101185,1
tt1213665,1
tt0364151,12
tt0296329,1
tt1397131,3
tt0167644,1
tt0167644,1
tt0094416,6
tt0100099,1
tt0297626,9
tt0133302,3
tt0108717,1
tt0202179,22
tt0152923,1
tt0106078,3
tt0815353,0
tt0108717,1
tt0218768,3
tt0806901,22
tt0806901,22
tt0176357,11
tt0107880,1
tt0107880,1
tt0107880,1
tt0107880,1
tt0107880,1
tt0297625,4
tt1049304,8
tt1226281,1
tt0106126,1
tt0297625,4
tt4778940,1
tt0094416,5
tt0108088,1
tt0297626,9
tt0889258,4
tt0106145,1
tt0907694,1
tt0159876,21
tt0297626,9
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt1342141,1
tt0252792,1
tt0959258,1
tt0959258,1
tt0297625,5
tt0103586,2
tt0112239,1
tt0889258,5
tt0212675,1
tt0112239,2
tt0297626,10
tt3796112,0
tt0297625,6
tt0809370,1
tt0298685,3
tt0252792,1
tt1466074,12
tt0139780,1
tt0094416,6
tt0298685,4
tt0108756,1
tt0108758,1
tt0252792,1
tt0199184,0
tt0809370,0
tt3793732,0
tt2329424,1
tt2329424,1
tt2329424,1
tt2329424,1
tt2329424,1
tt0094525,6
tt0094484,8
tt0094484,8
tt0252792,1
tt0139780,1
tt0108902,1
tt0907694,1
tt0806901,23
tt0297626,14
tt0202179,23
tt0298685,4
tt0298685,4
tt0297626,10
tt0112080,1
tt1781127,0
tt0159876,23
tt0106078,3
tt0297626,10
tt3805856,0
tt0806910,1
tt0252792,1
tt3782882,0
tt0109016,1
tt0806901,24
tt0806901,23
tt0806901,23
tt0252792,1
tt0806904,1
tt0889258,5
tt0108902,1
tt0075471,15
tt0297626,10
tt0108717,3
tt0092455,7
tt0874686,1
tt4106356,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0297625,6
tt0252792,1
tt0959258,1
tt0959258,1
tt0959258,1
tt0809370,1
tt0388574,0
tt0297625,5
tt0907694,1
tt0139780,1
tt0118358,5
tt0111870,1
tt0297626,11
tt0806901,24
tt0821060,1
tt0985040,12
tt0809370,0
tt2162289,2
tt0985040,13
tt1466074,13
tt0112111,1
tt0297626,11
tt3782882,0
tt0092322,0
tt0809370,1
tt1186344,1
tt3805856,0
tt0111971,1
tt0133302,14
tt2329424,1
tt0889258,6
tt0094484,8
tt0094484,8
tt0106042,3
tt0298685,5
tt1342141,1
tt0159876,24
tt0297626,14
tt0167644,1
tt0159876,24
tt5278426,1
tt0806910,1
tt0297626,12
tt3805856,0
tt0297626,11
tt0094524,4
tt0806901,25
tt0806901,24
tt0806901,24
tt0806904,1
tt0806901,24
tt0297626,12
tt0907694,1
tt0159876,23
tt0298685,5
tt0166458,9
tt0907694,1
tt0112178,1
tt0874686,1
tt0112180,1
tt0112183,1
tt0297626,12
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt2325388,0
tt0094416,7
tt0880565,1
tt0959258,1
tt0860267,1
tt0907694,1
tt0882736,2
tt1196259,2
tt0115089,1
tt0115122,1
tt0094416,8
tt0907694,1
tt0126179,1
tt0115117,1
tt0115122,1
tt0115122,1
tt0115122,1
tt0115122,1
tt0115126,1
tt0224935,0
tt0166458,9
tt3805856,0
tt0168596,1
tt0297626,14
tt0147760,1
tt0147760,1
tt0147760,1
tt0364151,11
tt0842384,0
tt0297626,14
tt2979006,0
tt0115161,1
tt0202179,24
tt3797766,0
tt1126207,0
tt0117248,1
tt0115174,1
tt0115175,1
tt3428884,1
tt3428884,1
tt2329424,1
tt2329424,1
tt2329424,1
tt0907694,1
tt0166458,9
tt0978908,1
tt0159876,25
tt0364151,11
tt0907694,1
tt0159876,0
tt0094416,10
tt0106078,3
tt0106078,3
tt3805856,0
tt0806901,25
tt0889258,6
tt0806904,1
tt0806904,1
tt0806904,1
tt0115347,1
tt0907694,1
tt0166458,9
tt3805856,0
tt0115351,1
tt0133302,14
tt0115355,1
tt0874684,1
tt0978908,1
tt0112183,1
tt0092322,0
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0463399,0
tt0882736,3
tt0882736,3
tt0882736,3
tt6677224,1
tt0118358,7
tt1511543,1
tt0132666,1
tt0889258,7
tt0889258,7
tt0907683,1
tt0821060,1
tt0166458,10
tt0115122,1
tt0115122,1
tt0115122,1
tt0115122,1
tt0115122,2
tt0115122,1
tt0115122,1
tt1287866,0
tt1466074,13
tt0147760,2
tt0147760,2
tt0147760,2
tt0147760,2
tt3805856,0
tt0115243,1
tt0132666,40
tt0907694,1
tt0364151,11
tt2161761,0
tt0940632,1
tt0940632,1
tt0940632,1
tt0940632,1
tt0940632,1
tt0118378,1
tt2161761,1
tt0177451,1
tt0177451,1
tt0132666,1
tt0118393,1
tt0169474,1
tt0202179,25
tt0181932,1
tt0118404,1
tt3805856,0
tt2161761,1
tt0348811,1
tt2161761,1
tt0132666,1
tt0806901,26
tt0806901,26
tt0806901,26
tt0806901,26
tt0806901,26
tt0806901,26
tt0143058,1
tt1169951,1
tt2161761,0
tt2161761,1
tt0111870,2
tt0126179,1
tt0133302,15
tt0118471,1
tt4296044,1
tt0874684,1
tt0874684,1
tt0874684,1
tt0874684,1
tt0297626,15
tt0907694,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0847709,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt2161761,0
tt2161761,0
tt0111870,2
tt0169474,1
tt0959258,1
tt0118507,1
tt0176357,6
tt0907694,1
tt0882736,4
tt0882736,3
tt0882736,4
tt0071054,4
tt0052512,0
tt1686687,0
tt1711895,1
tt0050026,1
tt0046593,10
tt1287866,0
tt0806910,1
tt4778940,1
tt0121027,17
tt0806901,11
tt0165592,7
tt0176357,0
tt4250224,1
tt0167732,1
tt0806910,1
tt0806910,1
tt1287866,1
tt1686687,0
tt0199214,2
tt0047720,6
tt0806901,21
tt0051328,2
tt0907683,1
tt0297626,11
tt0806901,22
tt0806901,23
tt0806901,26
tt0806901,23
tt0806901,24
tt0040051,7
tt0806910,1
tt0806910,1
tt2286153,1
tt0202179,14
tt3662072,0
tt0297626,6
tt0056751,20
tt0199933,0
tt0106078,3
tt0106078,3
tt0364151,1
tt0860267,1
tt0096542,3
tt1196259,3
tt0907694,1
tt0202179,6
tt0106078,3
tt0106078,3
tt0106078,3
tt0806901,11
tt0806901,12
tt0806901,13
tt0806901,13
tt0806901,8
tt0806901,12
tt0806901,2
tt0806901,23
tt0806910,1
tt0149439,0
tt0959258,1
tt0075472,7
tt0164295,3
tt0297626,2
tt0106078,2
tt0106078,3
tt0297625,6
tt0806910,1
tt0159876,0
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0125081,1
tt0166458,7
tt0806901,26
tt0806901,13
tt0989125,6
tt0989125,3
tt0806910,1
tt0806910,1
tt0806910,1
tt0989125,7
tt0275875,0
tt0989125,5
tt0989125,1
tt0989125,8
tt0297621,2
tt0199214,5
tt0094529,1
tt0098749,1
tt0164295,4
tt2388808,0
tt0815353,0
tt1781127,0
tt0907694,1
tt0102171,1
tt0313144,0
tt0259792,0
tt0120956,0
tt0874686,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0115243,1
tt3428884,1
tt0815353,0
tt0075471,15
tt0297626,10
tt0094456,4
tt0313144,0
tt0132666,1
tt0098900,3
tt0842384,0
tt0098900,2
tt0821060,1
tt0297625,6
tt0463399,1
tt0159876,21
tt0098900,1
tt2162289,1
tt0098900,7
tt1226281,1
tt0098900,2
tt0806910,1
tt0806910,1
tt0313144,0
tt0046643,1
tt0111914,1
tt0090481,8
tt0046580,1
tt0806910,1
tt0907694,1
tt0129117,1
tt0133302,15
tt0129117,1
tt0129117,1
tt0313144,0
tt0297626,1
tt0132666,1
tt0165592,6
tt0139780,1
tt0806910,1
tt0815353,0
tt0199214,6
tt0108695,1
tt0218792,0
tt0090481,8
tt4296044,1
tt0806910,1
tt0072560,2
tt0363319,1
tt0167732,1
tt1466074,12
tt0199184,0
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0113706,1
tt0147770,1
tt0159876,22
tt0847709,1
tt0815353,0
tt0806910,1
tt0806910,1
tt0132666,1
tt0985040,9
tt0169456,2
tt0847709,1
tt0874686,1
tt0112239,5
tt0090481,8
tt0364151,12
tt0098889,1
tt0069620,5
tt0820333,2
tt0108749,4
tt0108749,4
tt0131673,1
tt0090481,6
tt0186766,1
tt0806901,26
tt0806904,1
tt0806910,1
tt1041883,0
tt1041883,0
tt0112239,5
tt0318224,33
tt3805856,0
tt0297625,6
tt2162289,2
tt0806901,26
tt0165592,8
tt0112167,1
tt0312084,2
tt0860267,1
tt0860267,1
tt0860267,1
tt0907694,1
tt0112239,5
tt0132666,1
tt1784086,2
tt0297626,15
tt1245432,4
tt0112239,5
tt0842384,0
tt0106078,3
tt0106078,3
tt0806901,2
tt0806901,2
tt0806901,27
tt0806901,3
tt0806901,3
tt0806901,3
tt0806901,3
tt0806901,3
tt0806904,1
tt0806910,1
tt0115100,2
tt0896681,1
tt0860267,1
tt2324163,1
tt0806901,24
tt0132666,1
tt0132666,1
tt0202179,16
tt0165592,5
tt0806910,1
tt0958967,1
tt0259794,1
tt0094456,3
tt3428884,2
tt0364151,12
tt2013869,1
tt0096689,2
tt0115100,2
tt0072586,1
tt0072586,1
tt0806910,1
tt0806910,1
tt0072586,1
tt0173525,1
tt0907683,1
tt0907683,1
tt1049304,8
tt0297625,3
tt1043199,2
tt0806901,18
tt0262955,0
tt0096689,2
tt0842384,0
tt0115100,2
tt0842384,0
tt0144725,1
tt0985040,4
tt3428884,2
tt0047702,1
tt0106078,3
tt0806901,6
tt0096689,2
tt0806910,1
tt0112239,5
tt0297626,4
tt0297625,2
tt3428884,2
tt0096689,2
tt0174377,0
tt2286153,1
tt0106078,3
tt0297625,2
tt0806901,27
tt0806901,9
tt5621392,1
tt5638654,1
tt0212698,5
tt0224861,2
tt0132666,1
tt0094483,1
tt0096689,2
tt0046593,9
tt0094416,10
tt0094456,6
tt3428884,2
tt3428884,2
tt0297626,4
tt0806901,27
tt0166458,11
tt0166458,8
tt0112183,2
tt0096689,2
tt0806910,1
tt0297625,5
tt0094483,0
tt0806910,1
tt0815353,0
tt1466074,13
tt0056751,13
tt0166914,1
tt3805856,0
tt0094483,0
tt0806901,21
tt0096689,2
tt0169456,3
tt0907683,1
tt0115122,1
tt3428884,2
tt4296044,1
tt0364151,11
tt1049304,8
tt0144061,1
tt0874686,1
tt4296044,1
tt4296044,1
tt0364151,6
tt0094483,0
tt0094483,0
tt0132666,1
tt0806901,27
tt0907694,1
tt0169456,2
tt0094416,3
tt0057775,0
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0882736,5
tt0889258,8
tt0159156,1
tt0068074,1
tt0126179,1
tt0094483,0
tt0106078,3
tt0169456,2
tt0806910,1
tt0298685,1
tt0989125,8
tt0907683,1
tt0989125,10
tt0174432,0
tt0115122,1
tt0914702,10
tt0914702,3
tt0441950,2
tt0161126,0
tt5278426,1
tt5278426,1
tt5278426,1
tt5278426,1
tt5278426,0
tt5278426,1
tt5278426,0
tt0298685,6
tt0159178,3
tt0161126,4
tt0914702,3
tt0283208,3
tt0040051,7
tt0806910,1
tt0806910,1
tt0914702,8
tt1049304,5
tt0920540,1
tt0058853,1
tt4538720,1
tt0297621,3
tt0169456,3
tt0889258,8
tt0058853,1
tt0058853,1
tt0147760,3
tt0147760,3
tt0058853,1
tt0202179,13
tt4538720,1
tt0058853,1
tt5278426,1
tt5278426,1
tt0058853,1
tt4538720,1
tt0046593,4
tt0090481,6
tt4538720,1
tt0132666,1
tt0106078,2
tt0046593,3
tt1601983,4
tt0075471,1
tt0297626,13
tt0169456,3
tt0075562,1
tt0202179,6
tt0165592,1
tt4538720,1
tt0132666,1
tt0846838,1
tt0806910,1
tt0806910,1
tt0190181,4
tt0132666,1
tt4538720,1
tt0106178,6
tt0176357,9
tt0164285,1
tt0165593,9
tt0958966,1
tt0139780,1
tt0806910,1
tt0062689,1
tt0062689,1
tt0907683,1
tt0907683,1
tt0176357,8
tt0144044,1
tt0112239,3
tt0159876,0
tt0846838,1
tt0167720,1
tt0806910,1
tt0159876,21
tt0108832,3
tt0428139,1
tt0090481,7
tt0806901,27
tt0846838,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0200358,2
tt0880565,1
tt0046593,12
tt0132666,1
tt1213665,1
tt0806901,27
tt0190181,2
tt0806910,1
tt0806910,1
tt0158444,1
tt0882736,5
tt0842384,0
tt0115122,1
tt0046593,11
tt0132666,2
tt3805856,0
tt3805856,0
tt0874684,1
tt3805856,0
tt0270780,2
tt0985040,8
tt0270780,1
tt0270780,1
tt0167616,1
tt0167616,1
tt0167616,1
tt0270780,1
tt0806901,20
tt0806901,27
tt2293681,1
tt0159920,1
tt0115122,1
tt0115122,1
tt0463399,0
tt0338684,0
tt0843225,0
tt0806901,20
tt0806901,27
tt0166909,0
tt0212675,3
tt0094416,9
tt0088621,8
tt0806910,1
tt0166458,11
tt0166909,0
tt0096538,1
tt0111899,4
tt0111899,4
tt0096538,2
tt0463399,2
tt0159876,26
tt0806910,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0159876,0
tt0806901,14
tt0806910,1
tt0806910,1
tt1601983,3
tt0092455,5
tt0138959,1
tt0101069,5
tt0346222,1
tt0190181,1
tt0092322,0
tt2388808,0
tt0167614,0
tt0806910,1
tt0806910,1
tt0053546,1
tt0267154,0
tt0165592,11
tt0165592,4
tt0165592,5
tt4296044,1
tt0165592,1
tt0090481,3
tt0165592,11
tt0806901,25
tt0298685,5
tt0103405,1
tt0166909,0
tt0090481,6
tt0046593,6
tt0806901,21
tt0806901,25
tt0806901,27
tt0806910,1
tt0985040,12
tt0132666,2
tt0806901,17
tt0806901,25
tt0806901,21
tt0806910,1
tt0806910,1
tt1601983,1
tt3797766,0
tt2329424,1
tt1213665,1
tt1686687,0
tt0088559,1
tt0090481,2
tt4106356,1
tt0806901,21
tt0132666,2
tt0806910,1
tt2172271,1
tt2172271,1
tt2172271,1
tt2172271,1
tt2172271,1
tt0806901,21
tt0206501,26
tt0806910,1
tt0806910,1
tt0166909,0
tt0898240,1
tt1213665,1
tt0806901,21
tt0080231,1
tt1615489,2
tt0261491,1
tt0806901,17
tt0806901,17
tt0126179,3
tt0046593,26
tt0806910,1
tt0806910,1
tt0820333,2
tt5126884,1
tt5102426,0
tt5102426,0
tt5126884,1
tt0762803,2
tt5126884,1
tt5126884,1
tt0149314,3
tt5126884,1
tt5153902,1
tt5153902,1
tt5153902,1
tt5126884,1
tt5126884,1
tt5153902,1
tt5153902,1
tt5153902,1
tt5153902,1
tt5126884,1
tt0806901,24
tt0166909,0
tt5153902,1
tt5126884,1
tt5126884,1
tt5153902,1
tt5126884,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0149314,5
tt5153902,1
tt0115122,1
tt0426772,1
tt0927658,1
tt0176357,7
tt0062568,12
tt0167667,1
tt0108835,1
tt0806901,19
tt0135104,0
tt0806910,1
tt0112239,6
tt0112239,6
tt0224823,0
tt0108695,1
tt0108835,2
tt0058826,1
tt0133302,16
tt2739426,1
tt0058826,1
tt0096658,9
tt0806901,9
tt0166458,6
tt0806910,1
tt0806910,1
tt0806910,1
tt0062568,12
tt0159876,0
tt0170949,1
tt0177451,1
tt0914702,12
tt1686687,0
tt0096658,9
tt0096658,9
tt0806901,9
tt0806901,16
tt0806901,9
tt0806901,22
tt0092455,5
tt0907694,1
tt0126171,1
tt0806910,1
tt0806910,1
tt1686687,0
tt0108835,3
tt0106179,1
tt0096677,2
tt0202179,24
tt0112239,6
tt0096658,9
tt0175398,1
tt0985040,9
tt0846838,1
tt0132666,2
tt0806910,1
tt1781127,0
tt0953111,0
tt0147770,1
tt0108835,4
tt0953111,0
tt0098784,4
tt0126179,3
tt0953111,0
tt0117248,1
tt1397131,1
tt0096658,10
tt0364151,7
tt0806901,5
tt3805856,0
tt0240264,1
tt0806910,1
tt0058801,6
tt1229946,7
tt0118359,1
tt0159876,27
tt3793732,0
tt2134468,0
tt0118359,1
tt0270780,1
tt0177451,1
tt3805856,0
tt0809370,1
tt0806901,19
tt0806901,27
tt0874684,1
tt0989125,5
tt0069602,9
tt0147760,3
tt1686687,0
tt0069602,7
tt0112239,4
tt0275822,0
tt0170974,0
tt0806901,9
tt0806901,4
tt0847709,1
tt0096708,3
tt0069602,9
tt0166423,2
tt1686687,0
tt0190181,2
tt0169505,1
tt0914702,5
tt2591584,0
tt1724507,1
tt0874684,1
tt0874686,1
tt0874686,1
tt0874686,1
tt0874686,1
tt0806910,1
tt0275822,0
tt0112239,6
tt0159876,26
tt0132666,2
tt4354800,0
tt0046637,2
tt0166458,11
tt0907694,1
tt0806910,1
tt0806910,1
tt0077031,1
tt0821060,1
tt0096697,7
tt0806901,10
tt0806901,24
tt0133302,17
tt0847709,1
tt0297626,3
tt0115122,1
tt0190181,6
tt0159876,2
tt0176357,4
tt1686687,0
tt0806901,11
tt0806901,23
tt0806910,1
tt0112239,6
tt0202740,0
tt6677224,1
tt6677224,1
tt6677224,1
tt6677224,1
tt6677224,1
tt6677224,1
tt0202179,4
tt0806901,12
tt0806901,27
tt0806910,1
tt0806910,1
tt0860267,1
tt0202206,0
tt0364151,5
tt0233023,1
tt0046593,7
tt0297625,2
tt0202179,14
tt0202179,17
tt0139780,1
tt0190181,4
tt0190181,3
tt0985040,10
tt0985040,12
tt0139780,1
tt0806901,14
tt0806901,19
tt0139780,1
tt0847709,1
tt0202179,9
tt0202179,18
tt0860267,1
tt4296044,1
tt0335704,6
tt0105977,3
tt2403092,1
tt5955168,1
tt0985040,5
tt0139780,1
tt0159876,0
tt2403092,1
tt0806904,1
tt2403092,1
tt0806910,1
tt0165592,11
tt0298665,13
tt0165592,11
tt0165592,13
tt0385464,1
tt0385464,1
tt0364151,14
tt0343230,1
tt0132666,2
tt0202179,23
tt0159876,27
tt0907694,1
tt0385464,1
tt0806910,1
tt0112239,3
tt0821065,10
tt0297626,7
tt0094525,6
tt1012950,3
tt0202179,13
tt0094525,6
tt0106078,3
tt0094525,4
tt0094525,2
tt0806901,13
tt0165592,7
tt0166936,1
tt0806910,1
tt0806910,1
tt0806910,1
tt1043408,2
tt0985040,1
tt0297621,4
tt1466074,13
tt0133302,16
tt0279535,1
tt0088622,1
tt0202179,16
tt4778940,1
tt4778940,1
tt0182630,1
tt0178131,1
tt0270780,2
tt0806910,1
tt0806910,1
tt1380834,2
tt0108749,5
tt0298665,13
tt1049304,4
tt0050013,3
tt0165326,0
tt0806901,13
tt0806904,1
tt0907694,1
tt0364151,5
tt0346222,1
tt0806910,1
tt0806910,1
tt0806910,1
tt0331805,1
tt0165592,11
tt0202206,0
tt0364151,4
tt0108717,1
tt1856236,1
tt0078657,7
tt0806901,14
tt0346222,2
tt0896681,1
tt0113706,2
tt0806901,14
tt0806901,19
tt1414347,1
tt0958967,1
tt0806910,1
tt0265408,1
tt0297626,14
tt0108749,5
tt1686687,0
tt0054510,1
tt0159885,1
tt0426772,1
tt0806901,14
tt0202179,20
tt0045395,7
tt0056742,2
tt1686687,0
tt0159876,0
tt0187636,1
tt0133302,15
tt0806901,15
tt0045395,5
tt0907694,1
tt1169951,1
tt0806910,1
tt0806910,1
tt0441950,9
tt0046593,24
tt0118259,3
tt3805856,0
tt0188338,1
tt0806901,14
tt0806901,28
tt3805856,0
tt0297626,10
tt0159876,7
tt0842384,0
tt0842384,0
tt0159876,0
tt0202179,13
tt0806901,20
tt0806901,15
tt0806901,28
tt4220008,1
tt0078607,4
tt0985040,3
tt0882736,6
tt0063874,3
tt0139780,1
tt0115122,1
tt0094999,1
tt0132666,2
tt1729107,1
tt0199214,2
tt0364151,13
tt0806901,11
tt0806901,19
tt0806904,1
tt0806910,1
tt0806910,1
tt1446518,0
tt0108829,5
tt0896681,1
tt0115122,1
tt0092345,1
tt0806901,11
tt0806901,28
tt0806901,12
tt6977714,1
tt0112239,4
tt0046593,33
tt0806910,1
tt1196259,1
tt1196259,1
tt0094416,7
tt0176357,3
tt0914702,6
tt0914702,8
tt0165593,1
tt0298665,12
tt0176357,8
tt0927664,1
tt0268889,1
tt0985040,6
tt0426772,1
tt0224823,0
tt0846838,1
tt0176357,1
tt0176357,10
tt3805856,0
tt0806910,1
tt0207932,1
tt0989125,6
tt0762803,7
tt0762803,7
tt0417333,1
tt6532218,0
tt6532218,0
tt6532218,0
tt0106078,3
tt0806901,11
tt0806901,20
tt6532184,0
tt6532184,0
tt0196287,2
tt0889258,9
tt0985040,11
tt0806901,11
tt0096552,0
tt0202179,3
tt0806910,1
tt0159876,13
tt0985040,7
tt0985040,13
tt0202179,10
tt1213665,1
tt0046593,8
tt0806901,25
tt0806901,28
tt1686687,0
tt0874686,1
tt1781127,0
tt0202179,8
tt0094416,6
tt0202179,12
tt0985040,8
tt0077082,15
tt0132666,3
tt1686687,0
tt0100099,1
tt0806901,25
tt0806910,1
tt0307887,0
tt0889258,9
tt0364151,10
tt0081948,1
tt1780701,0
tt0297626,11
tt0075471,10
tt0075471,12
tt0820333,1
tt0202179,25
tt0297625,1
tt0046593,11
tt0300745,1
tt0312084,1
tt0132666,3
tt0199214,3
tt0920540,1
tt0806910,1
tt1608487,2
tt0348892,0
tt0076987,1
tt1781127,0
tt0076987,1
tt0806901,18
tt0806910,1
tt0882736,6
tt0298685,5
tt0046593,10
tt0920489,2
tt1780701,0
tt0920489,2
tt0842384,0
tt0324902,0
tt0896232,0
tt1403933,1
tt0920489,1
tt0166458,11
tt0364151,13
tt0202740,0
tt0094416,8
tt0046637,1
tt0806901,16
tt0806901,3
tt0115322,2
tt0200037,2
tt0806904,1
tt0920489,1
tt0324861,1
tt0094416,11
tt0076987,3
tt0199184,0
tt3805856,0
tt0132666,3
tt0383798,0
tt0383798,0
tt0383798,0
tt0132666,3
tt0806910,1
tt0806910,1
tt0202179,17
tt0338665,0
tt1608487,1
tt0159876,0
tt0094456,4
tt0094456,4
tt0094416,11
tt0806901,19
tt0159876,26
tt0159876,18
tt0806910,1
tt0969783,1
tt1012950,2
tt0188323,1
tt1049986,4
tt0297626,8
tt0806901,4
tt1780701,0
tt0176357,4
tt4220008,1
tt0250905,0
tt0045449,4
tt0178149,2
tt3797766,0
tt0806901,15
tt0049992,2
tt0112239,7
tt0147760,4
tt0046593,7
tt0497066,0
tt0806910,1
tt0112239,7
tt0497066,0
tt0047745,3
tt0202179,17
tt0166458,10
tt3805856,0
tt1012950,5
tt0164295,1
tt0806901,6
tt0806901,16
tt0174431,2
tt0806910,1
tt0806910,1
tt0159876,0
tt0159876,0
tt0159876,0
tt0176357,4
tt0768816,0
tt0147760,4
tt0147760,4
tt0122339,5
tt1458516,0
tt0078657,8
tt0806901,16
tt0216507,1
tt0806910,1
tt0338665,0
tt0338665,0
tt0273026,17
tt0159876,27
tt0860267,1
tt2286153,1
tt0121949,0
tt0050013,1
tt0159876,0
tt0050013,2
tt0446859,1
tt0439384,4
tt0446859,1
tt0046593,8
tt0147760,4
tt0046593,8
tt0472249,2
tt2329424,1
tt0457259,0
tt0472249,1
tt0096732,1
tt0044284,1
tt0806901,19
tt0806901,16
tt0806901,28
tt0159876,27
tt0806910,1
tt0202179,15
tt0297626,10
tt0112239,7
tt0075471,3
tt1415092,3
tt0159876,19
tt0050013,2
tt0195453,1
tt0202179,15
tt0297626,7
tt0202179,9
tt0202179,6
tt0364151,4
tt0075471,2
tt0206482,0
tt0106078,1
tt0806901,7
tt0806901,19
tt0806901,15
tt0806901,28
tt0050013,1
tt0075488,1
tt0112239,7
tt1369743,0
tt2134468,0
tt0275822,0
tt0190181,5
tt0497066,0
tt0159876,0
tt1369743,0
tt0050013,3
tt0166909,1
tt0297625,3
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt0896232,0
tt1686687,0
tt0167616,1
tt0806901,8
tt0806901,5
tt0275822,0
tt1369743,0
tt0275822,0
tt0400036,1
tt0132666,3
tt0815353,0
tt0050013,3
tt0159876,0
tt0159876,0
tt0159876,14
tt0176357,1
tt0364151,4
tt0841927,1
tt0806901,7
tt0806901,18
tt0115317,2
tt0159876,22
tt0806910,1
tt0860267,1
tt0388574,0
tt0297625,6
tt0815352,0
tt0815352,0
tt0221740,0
tt0147760,3
tt2739426,1
tt0159876,9
tt0896232,0
tt1415092,4
tt0233023,1
tt0806901,18
tt0132666,3
tt0806910,1
tt0048893,3
tt0166458,11
tt3805856,0
tt0806910,1
tt0959258,1
tt0860267,1
tt0364151,3
tt0426366,1
tt0165593,12
tt0815353,0
tt0297626,1
tt0106078,2
tt1780701,0
tt0815353,0
tt0806901,19
tt0090509,1
tt0346222,2
tt0164285,1
tt0927658,1
tt0165326,0
tt2979006,0
tt0096538,2
tt0446859,1
tt0159876,0
tt0159876,0
tt2979006,0
tt0806901,15
tt0211871,1
tt0164295,3
tt0164295,1
tt0164295,5
tt0164295,6
tt0164295,3
tt0164295,6
tt0046593,1
tt0164295,5
tt0164295,1
tt0164295,1
tt0190181,2
tt0297626,14
tt0166458,5
tt0164295,5
tt0164295,5
tt0164295,3
tt0164295,6
tt0164295,4
tt0164295,4
tt0164295,2
tt0164295,1
tt0090481,5
tt0164295,6
tt0164295,5
tt0164295,5
tt0164295,6
tt0050013,3
tt0164295,2
tt0164295,2
tt0159876,0
tt0159876,0
tt0164295,1
tt0806901,4
tt0164295,1
tt0164295,2
tt0164295,2
tt0046637,1
tt0164295,6
tt0164295,1
